_id,CHR
21091,11
21092,2
21093,2
21094,11
21095,2
21096,2
21097,11
21098,2
21099,12
21100,12
21101,3
21102,12
21103,3
21104,12
21105,12
21106,3
21107,3
21108,12
21109,12
21110,12
21111,12
21112,3
21113,12
21114,12
21115,3
21116,Un
21117,4
21118,4
21119,4
21120,4
21121,4
21122,4
21123,4
21124,4
21125,5
21126,5
21127,5
21128,5
21129,5
21130,5
21131,5
21132,6
21133,6
21134,6
21135,6
21136,6
21137,6
21138,6
21139,6
21140,6
21141,7
21142,7
21143,7
21144,7
21145,7
21146,7
21147,7
21148,8
21149,8
21150,8
21151,8
21152,8
21153,8
21154,8
21155,1
21156,1
21157,9
21158,1
21159,1
21160,9
21161,1
21162,9
21163,1
21164,9
21165,10
21166,10
21167,1
21168,1
21169,2
21170,10
21171,2
21172,11
21173,2
21174,2
21175,2
21176,2
21177,2
21178,2
21179,2
21180,2
21181,11
21182,2
21183,11
21184,11
21185,2
21186,11
21187,11
21188,3
21189,3
21190,3
21191,12
21192,3
21193,12
21194,3
21195,3
21196,12
21197,3
21198,3
21199,3
21200,3
21201,3
21202,3
21203,3
21204,3
21205,4
21206,4
21207,4
21208,4
21209,4
21210,4
21211,4
21212,4
21213,4
21214,5
21215,5
21216,5
21217,5
21218,5
21219,5
21220,6
21221,6
21222,6
21223,6
21224,6
21225,7
21226,7
21227,7
21228,7
21229,7
21230,8
21231,8
21232,8
21233,8
21234,8
21235,8
21236,8
21237,1
21238,8
21239,9
21240,1
21241,1
21242,9
21243,1
21244,9
21245,9
21246,1
21247,9
21248,1
21249,9
21250,9
21251,9
21252,1
21253,9
21254,9
21255,1
21256,1
21257,10
21258,10
21259,1
21260,10
21261,1
21262,10
21263,10
21264,10
21265,10
21266,2
21267,10
21268,2
21269,2
21270,11
21271,11
21272,2
21273,2
21274,11
21275,12
21276,12
21277,12
21278,3
21279,3
21280,12
21281,3
21282,12
21283,3
21284,12
21285,3
21286,3
21287,3
21288,12
21289,Un
21290,3
21291,3
21292,3
21293,4
21294,4
21295,4
21296,4
21297,4
21298,5
21299,5
21300,5
21301,5
21302,5
21303,5
21304,5
21305,6
21306,6
21307,6
21308,6
21309,6
21310,6
21311,6
21312,7
21313,7
21314,7
21315,7
21316,7
21317,7
21318,7
21319,8
21320,8
21321,8
21322,8
21323,8
21324,8
21325,1
21326,1
21327,9
21328,1
21329,9
21330,9
21331,1
21332,9
21333,1
21334,9
21335,9
21336,9
21337,1
21338,1
21339,9
21340,1
21341,1
21342,1
21343,10
21344,1
21345,10
21346,1
21347,10
21348,1
21349,10
21350,1
21351,10
21352,10
21353,2
21354,10
21355,11
21356,11
21357,11
21358,11
21359,2
21360,2
21361,11
21362,11
21363,2
21364,2
21365,12
21366,12
21367,3
21368,3
21369,12
21370,12
21371,12
21372,3
21373,3
21374,12
21375,12
21376,12
21377,12
21378,12
21379,3
21380,12
21381,3
21382,Un
21383,Un
21384,3
21385,4
21386,4
21387,4
21388,4
21389,4
21390,4
21391,5
21392,5
21393,5
21394,5
21395,5
21396,6
21397,6
21398,6
21399,6
21400,6
21401,6
21402,6
21403,6
21404,6
21405,7
21406,7
21407,7
21408,7
21409,7
21410,7
21411,8
21412,8
21413,8
21414,8
21415,8
21416,8
21417,8
21418,8
21419,1
21420,1
21421,1
21422,9
21423,1
21424,9
21425,1
21426,9
21427,1
21428,9
21429,9
21430,10
21431,10
21432,1
21433,2
21434,2
21435,10
21436,2
21437,10
21438,2
21439,11
21440,2
21441,2
21442,2
21443,11
21444,2
21445,2
21446,2
21447,2
21448,11
21449,2
21450,11
21451,11
21452,2
21453,11
21454,11
21455,3
21456,12
21457,3
21458,3
21459,3
21460,12
21461,3
21462,3
21463,3
21464,3
21465,3
21466,3
21467,4
21468,4
21469,4
21470,4
21471,4
21472,4
21473,4
21474,4
21475,4
21476,4
21477,5
21478,5
21479,5
21480,5
21481,5
21482,5
21483,6
21484,6
21485,6
21486,6
21487,6
21488,6
21489,7
21490,7
21491,7
21492,7
21493,7
21494,7
21495,8
21496,8
21497,8
21498,8
21499,8
21500,8
21501,1
21502,8
21503,9
21504,1
21505,1
21506,1
21507,9
21508,9
21509,1
21510,9
21511,9
21512,9
21513,9
21514,1
21515,9
21516,9
21517,1
21518,1
21519,10
21520,10
21521,1
21522,10
21523,10
21524,10
21525,2
21526,10
21527,2
21528,11
21529,11
21530,11
21531,11
21532,2
21533,11
21534,2
21535,11
21536,12
21537,12
21538,3
21539,3
21540,3
21541,12
21542,3
21543,12
21544,3
21545,3
21546,12
21547,12
21548,Un
21549,3
21550,3
21551,3
21552,4
21553,4
21554,4
21555,4
21556,4
21557,4
21558,5
21559,5
21560,5
21561,5
21562,6
21563,6
21564,6
21565,6
21566,6
21567,6
21568,7
21569,7
21570,7
21571,7
21572,7
21573,7
21574,7
21575,8
21576,8
21577,8
21578,8
21579,8
21580,8
21581,8
21582,1
21583,1
21584,9
21585,1
21586,1
21587,9
21588,9
21589,9
21590,1
21591,9
21592,1
21593,10
21594,1
21595,1
21596,1
21597,10
21598,10
21599,1
21600,10
21601,1
21602,10
21603,2
21604,10
21605,11
21606,11
21607,11
21608,11
21609,2
21610,2
21611,2
21612,11
21613,11
21614,2
21615,2
21616,12
21617,12
21618,3
21619,12
21620,12
21621,3
21622,12
21623,3
21624,12
21625,12
21626,12
21627,12
21628,3
21629,12
21630,12
21631,Un
21632,3
21633,4
21634,4
21635,4
21636,4
21637,4
21638,4
21639,5
21640,5
21641,5
21642,5
21643,5
21644,5
21645,6
21646,6
21647,6
21648,6
21649,6
21650,6
21651,7
21652,7
21653,7
21654,7
21655,8
21656,8
21657,8
21658,8
21659,8
21660,1
21661,1
21662,1
21663,9
21664,1
21665,9
21666,1
21667,1
21668,10
21669,10
21670,1
21671,10
21672,1
21673,2
21674,2
21675,2
21676,10
21677,10
21678,11
21679,2
21680,11
21681,2
21682,2
21683,2
21684,11
21685,11
21686,2
21687,2
21688,11
21689,3
21690,3
21691,12
21692,3
21693,12
21694,3
21695,3
21696,3
21697,12
21698,3
21699,3
21700,3
21701,3
21702,3
21703,3
21704,3
21705,Un
21706,3
21707,3
21708,3
21709,4
21710,4
21711,4
21712,4
21713,4
21714,4
21715,4
21716,4
21717,5
21718,5
21719,5
21720,5
21721,5
21722,6
21723,6
21724,6
21725,6
21726,6
21727,6
21728,6
21729,7
21730,7
21731,7
21732,7
21733,7
21734,7
21735,7
21736,7
21737,8
21738,8
21739,8
21740,8
21741,8
21742,1
21743,8
21744,9
21745,1
21746,9
21747,9
21748,9
21749,9
21750,1
21751,9
21752,1
21753,1
21754,1
21755,9
21756,9
21757,9
21758,1
21759,9
21760,10
21761,10
21762,10
21763,1
21764,10
21765,1
21766,10
21767,10
21768,10
21769,2
21770,10
21771,2
21772,10
21773,2
21774,11
21775,11
21776,11
21777,11
21778,2
21779,11
21780,2
21781,11
21782,12
21783,12
21784,3
21785,12
21786,3
21787,3
21788,12
21789,3
21790,3
21791,12
21792,3
21793,3
21794,Un
21795,3
21796,3
21797,4
21798,4
21799,4
21800,4
21801,5
21802,5
21803,5
21804,5
21805,5
21806,5
21807,6
21808,6
21809,6
21810,6
21811,6
21812,6
21813,6
21814,7
21815,7
21816,7
21817,7
21818,7
21819,8
21820,8
21821,8
21822,8
21823,8
21824,8
21825,8
21826,1
21827,1
21828,9
21829,1
21830,9
21831,1
21832,1
21833,1
21834,9
21835,9
21836,1
21837,9
21838,1
21839,1
21840,1
21841,10
21842,1
21843,1
21844,10
21845,1
21846,10
21847,1
21848,1
21849,10
21850,10
21851,2
21852,2
21853,2
21854,10
21855,2
21856,11
21857,11
21858,2
21859,2
21860,11
21861,2
21862,2
21863,11
21864,2
21865,11
21866,2
21867,12
21868,12
21869,3
21870,12
21871,3
21872,12
21873,12
21874,12
21875,12
21876,3
21877,12
21878,12
21879,3
21880,3
21881,Un
21882,Un
21883,3
21884,4
21885,4
21886,4
21887,4
21888,4
21889,4
21890,4
21891,4
21892,4
21893,5
21894,5
21895,5
21896,5
21897,5
21898,5
21899,5
21900,6
21901,6
21902,6
21903,6
21904,6
21905,6
21906,6
21907,6
21908,7
21909,7
21910,7
21911,7
21912,7
21913,8
21914,8
21915,8
21916,8
21917,8
21918,8
21919,1
21920,1
21921,1
21922,1
21923,9
21924,1
21925,9
21926,1
21927,1
21928,1
21929,10
21930,1
21931,10
21932,1
21933,2
21934,2
21935,10
21936,10
21937,11
21938,2
21939,2
21940,11
21941,2
21942,2
21943,11
21944,2
21945,11
21946,2
21947,2
21948,11
21949,3
21950,12
21951,3
21952,12
21953,3
21954,3
21955,3
21956,3
21957,3
21958,3
21959,12
21960,3
21961,3
21962,Un
21963,Un
21964,3
21965,3
21966,4
21967,4
21968,4
21969,4
21970,4
21971,4
21972,4
21973,4
21974,5
21975,5
21976,5
21977,5
21978,5
21979,6
21980,6
21981,6
21982,6
21983,6
21984,6
21985,6
21986,7
21987,7
21988,7
21989,7
21990,7
21991,7
21992,8
21993,8
21994,8
21995,8
21996,8
21997,1
21998,8
21999,9
22000,9
22001,9
22002,1
22003,9
22004,9
22005,1
22006,9
22007,1
22008,9
22009,9
22010,9
22011,9
22012,1
22013,1
22014,9
22015,1
22016,10
22017,10
22018,1
22019,10
22020,10
22021,10
22022,1
22023,10
22024,10
22025,2
22026,2
22027,2
22028,10
22029,11
22030,11
22031,11
22032,2
22033,11
22034,2
22035,12
22036,12
22037,12
22038,3
22039,3
22040,12
22041,3
22042,12
22043,3
22044,3
22045,12
22046,Un
22047,3
22048,Un
22049,3
22050,4
22051,4
22052,4
22053,4
22054,4
22055,5
22056,5
22057,5
22058,5
22059,5
22060,5
22061,6
22062,6
22063,6
22064,6
22065,6
22066,6
22067,6
22068,7
22069,7
22070,7
22071,7
22072,7
22073,8
22074,8
22075,8
22076,8
22077,8
22078,8
22079,8
22080,8
22081,1
22082,1
22083,9
22084,1
22085,9
22086,1
22087,1
22088,9
22089,10
22090,1
22091,1
22092,10
22093,1
22094,10
22095,10
22096,1
22097,10
22098,2
22099,2
22100,2
22101,10
22102,11
22103,11
22104,11
22105,2
22106,11
22107,2
22108,2
22109,11
22110,2
22111,11
22112,2
22113,12
22114,3
22115,12
22116,3
22117,12
22118,12
22119,3
22120,3
22121,12
22122,12
22123,12
22124,3
22125,12
22126,12
22127,3
22128,3
22129,Un
22130,3
22131,3
22132,4
22133,4
22134,4
22135,4
22136,4
22137,4
22138,4
22139,5
22140,5
22141,5
22142,5
22143,5
22144,5
22145,5
22146,6
22147,6
22148,6
22149,6
22150,6
22151,6
22152,7
22153,7
22154,7
22155,7
22156,7
22157,7
22158,7
22159,8
22160,8
22161,8
22162,8
22163,8
22164,8
22165,1
22166,9
22167,9
22168,1
22169,1
22170,10
22171,1
22172,10
22173,1
22174,10
22175,1
22176,10
22177,10
22178,10
22179,10
22180,11
22181,2
22182,2
22183,11
22184,2
22185,11
22186,2
22187,2
22188,2
22189,11
22190,12
22191,3
22192,12
22193,3
22194,12
22195,3
22196,3
22197,3
22198,3
22199,3
22200,3
22201,12
22202,3
22203,3
22204,Un
22205,Un
22206,3
22207,3
22208,3
22209,4
22210,4
22211,4
22212,4
22213,4
22214,4
22215,4
22216,4
22217,5
22218,5
22219,5
22220,5
22221,6
22222,6
22223,6
22224,6
22225,6
22226,6
22227,7
22228,7
22229,7
22230,7
22231,7
22232,7
22233,7
22234,7
22235,8
22236,8
22237,8
22238,8
22239,8
22240,8
22241,1
22242,8
22243,1
22244,9
22245,1
22246,9
22247,9
22248,1
22249,9
22250,1
22251,9
22252,1
22253,9
22254,1
22255,1
22256,9
22257,9
22258,9
22259,9
22260,1
22261,9
22262,1
22263,1
22264,10
22265,10
22266,1
22267,10
22268,1
22269,10
22270,2
22271,10
22272,11
22273,11
22274,2
22275,11
22276,2
22277,12
22278,12
22279,3
22280,3
22281,12
22282,3
22283,12
22284,3
22285,12
22286,12
22287,Un
22288,3
22289,3
22290,4
22291,4
22292,4
22293,4
22294,5
22295,5
22296,5
22297,5
22298,5
22299,5
22300,6
22301,6
22302,6
22303,6
22304,6
22305,6
22306,6
22307,6
22308,7
22309,7
22310,7
22311,7
22312,7
22313,8
22314,8
22315,8
22316,8
22317,1
22318,1
22319,1
22320,1
22321,9
22322,1
22323,1
22324,9
22325,1
22326,10
22327,1
22328,10
22329,1
22330,10
22331,1
22332,1
22333,10
22334,10
22335,2
22336,2
22337,2
22338,10
22339,11
22340,11
22341,2
22342,11
22343,2
22344,2
22345,11
22346,11
22347,11
22348,2
22349,11
22350,11
22351,11
22352,12
22353,3
22354,12
22355,3
22356,12
22357,12
22358,3
22359,3
22360,12
22361,12
22362,12
22363,12
22364,3
22365,12
22366,Un
22367,3
22368,3
22369,Un
22370,3
22371,3
22372,4
22373,4
22374,4
22375,4
22376,4
22377,4
22378,4
22379,5
22380,5
22381,5
22382,5
22383,5
22384,5
22385,5
22386,6
22387,6
22388,6
22389,6
22390,6
22391,6
22392,7
22393,7
22394,7
22395,7
22396,7
22397,8
22398,8
22399,8
22400,8
22401,8
22402,1
22403,8
22404,1
22405,1
22406,9
22407,9
22408,9
22409,9
22410,1
22411,1
22412,10
22413,1
22414,1
22415,1
22416,2
22417,10
22418,10
22419,10
22420,10
22421,10
22422,2
22423,2
22424,11
22425,2
22426,2
22427,11
22428,11
22429,2
22430,2
22431,11
22432,2
22433,2
22434,11
22435,2
22436,2
22437,11
22438,3
22439,3
22440,12
22441,3
22442,12
22443,3
22444,3
22445,12
22446,3
22447,3
22448,3
22449,3
22450,3
22451,3
22452,Un
22453,3
22454,Un
22455,3
22456,3
22457,4
22458,4
22459,4
22460,4
22461,4
22462,4
22463,4
22464,4
22465,5
22466,5
22467,5
22468,5
22469,5
22470,6
22471,6
22472,6
22473,6
22474,6
22475,6
22476,6
22477,6
22478,6
22479,7
22480,7
22481,7
22482,7
22483,7
22484,7
22485,7
22486,7
22487,7
22488,7
22489,8
22490,8
22491,8
22492,8
22493,8
22494,8
22495,1
22496,9
22497,9
22498,1
22499,9
22500,1
22501,1
22502,9
22503,1
22504,9
22505,1
22506,9
22507,9
22508,9
22509,1
22510,9
22511,1
22512,10
22513,10
22514,1
22515,10
22516,10
22517,10
22518,1
22519,10
22520,2
22521,10
22522,2
22523,10
22524,11
22525,11
22526,2
22527,11
22528,2
22529,11
22530,2
22531,11
22532,2
22533,12
22534,12
22535,3
22536,12
22537,12
22538,3
22539,12
22540,3
22541,12
22542,3
22543,12
22544,Un
22545,3
22546,3
22547,4
22548,4
22549,4
22550,4
22551,5
22552,5
22553,5
22554,5
22555,5
22556,5
22557,5
22558,6
22559,6
22560,6
22561,6
22562,6
22563,6
22564,6
22565,6
22566,6
22567,7
22568,7
22569,7
22570,7
22571,7
22572,8
22573,8
22574,8
22575,8
22576,8
22577,8
22578,1
22579,1
22580,9
22581,1
22582,9
22583,1
22584,1
22585,1
22586,9
22587,9
22588,1
22589,10
22590,1
22591,1
22592,10
22593,1
22594,10
22595,1
22596,10
22597,2
22598,2
22599,2
22600,2
22601,2
22602,11
22603,11
22604,2
22605,11
22606,2
22607,11
22608,11
22609,2
22610,3
22611,12
22612,3
22613,3
22614,12
22615,12
22616,12
22617,12
22618,12
22619,3
22620,12
22621,3
22622,3
22623,Un
22624,3
22625,4
22626,4
22627,4
22628,4
22629,4
22630,4
22631,4
22632,4
22633,5
22634,5
22635,5
22636,5
22637,5
22638,5
22639,5
22640,6
22641,6
22642,7
22643,7
22644,7
22645,7
22646,7
22647,7
22648,8
22649,8
22650,8
22651,8
22652,1
22653,8
22654,1
22655,1
22656,1
22657,9
22658,1
22659,9
22660,1
22661,1
22662,1
22663,1
22664,10
22665,1
22666,10
22667,1
22668,10
22669,1
22670,1
22671,2
22672,10
22673,10
22674,2
22675,10
22676,10
22677,2
22678,2
22679,2
22680,2
22681,11
22682,11
22683,2
22684,11
22685,11
22686,2
22687,2
22688,2
22689,11
22690,3
22691,3
22692,12
22693,12
22694,3
22695,12
22696,12
22697,3
22698,12
22699,3
22700,3
22701,3
22702,3
22703,12
22704,3
22705,3
22706,Un
22707,3
22708,4
22709,4
22710,4
22711,4
22712,4
22713,4
22714,4
22715,4
22716,4
22717,4
22718,5
22719,5
22720,5
22721,5
22722,5
22723,6
22724,6
22725,6
22726,6
22727,6
22728,6
22729,6
22730,6
22731,7
22732,7
22733,7
22734,7
22735,7
22736,7
22737,7
22738,7
22739,7
22740,7
22741,8
22742,8
22743,8
22744,8
22745,8
22746,8
22747,8
22748,8
22749,8
22750,1
22751,9
22752,9
22753,1
22754,9
22755,9
22756,1
22757,9
22758,1
22759,9
22760,1
22761,9
22762,1
22763,9
22764,1
22765,9
22766,9
22767,9
22768,9
22769,1
22770,9
22771,10
22772,10
22773,1
22774,10
22775,10
22776,10
22777,11
22778,11
22779,11
22780,2
22781,11
22782,11
22783,11
22784,2
22785,2
22786,11
22787,2
22788,12
22789,12
22790,12
22791,12
22792,3
22793,3
22794,12
22795,12
22796,12
22797,3
22798,3
22799,12
22800,Un
22801,3
22802,3
22803,4
22804,4
22805,4
22806,4
22807,4
22808,4
22809,5
22810,5
22811,5
22812,5
22813,5
22814,5
22815,6
22816,6
22817,6
22818,6
22819,6
22820,6
22821,6
22822,6
22823,6
22824,7
22825,7
22826,7
22827,7
22828,8
22829,8
22830,8
22831,8
22832,8
22833,8
22834,1
22835,9
22836,1
22837,9
22838,1
22839,1
22840,1
22841,1
22842,1
22843,1
22844,9
22845,9
22846,1
22847,10
22848,1
22849,10
22850,1
22851,1
22852,10
22853,2
22854,2
22855,2
22856,10
22857,2
22858,11
22859,11
22860,2
22861,2
22862,11
22863,2
22864,11
22865,11
22866,2
22867,11
22868,11
22869,2
22870,3
22871,12
22872,3
22873,3
22874,3
22875,12
22876,12
22877,12
22878,12
22879,3
22880,12
22881,3
22882,12
22883,3
22884,Un
22885,3
22886,Un
22887,3
22888,3
22889,4
22890,4
22891,4
22892,4
22893,4
22894,4
22895,4
22896,4
22897,4
22898,5
22899,5
22900,5
22901,5
22902,5
22903,5
22904,5
22905,6
22906,6
22907,6
22908,7
22909,7
22910,7
22911,7
22912,7
22913,8
22914,8
22915,8
22916,8
22917,8
22918,8
22919,8
22920,1
22921,8
22922,1
22923,1
22924,1
22925,9
22926,1
22927,9
22928,9
22929,1
22930,9
22931,1
22932,1
22933,1
22934,10
22935,1
22936,10
22937,10
22938,1
22939,10
22940,1
22941,2
22942,10
22943,2
22944,10
22945,2
22946,10
22947,10
22948,2
22949,2
22950,11
22951,2
22952,11
22953,11
22954,2
22955,11
22956,11
22957,2
22958,11
22959,2
22960,2
22961,11
22962,3
22963,12
22964,12
22965,3
22966,12
22967,3
22968,12
22969,3
22970,3
22971,3
22972,3
22973,3
22974,Un
22975,3
22976,Un
22977,3
22978,4
22979,4
22980,4
22981,4
22982,4
22983,4
22984,4
22985,4
22986,5
22987,5
22988,5
22989,5
22990,5
22991,5
22992,6
22993,6
22994,6
22995,6
22996,6
22997,6
22998,7
22999,7
23000,7
23001,7
23002,7
23003,7
23004,7
23005,7
23006,8
23007,8
23008,8
23009,8
23010,8
23011,8
23012,8
23013,8
23014,1
23015,9
23016,1
23017,9
23018,9
23019,9
23020,9
23021,9
23022,9
23023,1
23024,9
23025,9
23026,9
23027,9
23028,9
23029,1
23030,10
23031,1
23032,10
23033,1
23034,10
23035,1
23036,10
23037,10
23038,2
23039,10
23040,10
23041,11
23042,11
23043,2
23044,2
23045,11
23046,2
23047,11
23048,11
23049,2
23050,11
23051,11
23052,2
23053,11
23054,12
23055,12
23056,12
23057,3
23058,3
23059,12
23060,3
23061,3
23062,3
23063,Un
23064,3
23065,3
23066,4
23067,4
23068,4
23069,5
23070,5
23071,5
23072,5
23073,5
23074,5
23075,6
23076,6
23077,6
23078,6
23079,6
23080,6
23081,6
23082,6
23083,6
23084,6
23085,6
23086,7
23087,7
23088,7
23089,7
23090,7
23091,7
23092,8
23093,8
23094,8
23095,8
23096,8
23097,8
23098,1
23099,1
23100,9
23101,1
23102,1
23103,1
23104,1
23105,1
23106,1
23107,9
23108,9
23109,10
23110,1
23111,10
23112,10
23113,1
23114,10
23115,1
23116,10
23117,2
23118,2
23119,10
23120,2
23121,2
23122,2
23123,11
23124,2
23125,11
23126,2
23127,11
23128,2
23129,11
23130,11
23131,2
23132,12
23133,3
23134,3
23135,3
23136,3
23137,12
23138,12
23139,3
23140,3
23141,12
23142,Un
23143,Un
23144,Un
23145,3
23146,3
23147,4
23148,4
23149,4
23150,4
23151,4
23152,4
23153,4
23154,5
23155,5
23156,5
23157,5
23158,5
23159,5
23160,5
23161,6
23162,6
23163,6
23164,6
23165,7
23166,7
23167,7
23168,7
23169,7
23170,7
23171,8
23172,8
23173,8
23174,8
23175,8
23176,1
23177,9
23178,1
23179,9
23180,1
23181,1
23182,1
23183,9
23184,9
23185,1
23186,1
23187,1
23188,10
23189,1
23190,10
23191,10
23192,1
23193,10
23194,1
23195,10
23196,1
23197,2
23198,10
23199,2
23200,10
23201,2
23202,10
23203,10
23204,10
23205,10
23206,2
23207,2
23208,2
23209,2
23210,2
23211,11
23212,11
23213,11
23214,2
23215,2
23216,2
23217,11
23218,3
23219,12
23220,3
23221,12
23222,3
23223,12
23224,12
23225,12
23226,3
23227,12
23228,3
23229,3
23230,12
23231,3
23232,3
23233,Un
23234,3
23235,4
23236,4
23237,4
23238,4
23239,4
23240,4
23241,4
23242,4
23243,5
23244,5
23245,5
23246,5
23247,5
23248,5
23249,6
23250,6
23251,6
23252,6
23253,6
23254,6
23255,6
23256,6
23257,6
23258,7
23259,7
23260,7
23261,7
23262,7
23263,7
23264,7
23265,8
23266,8
23267,8
23268,8
23269,8
23270,8
23271,8
23272,8
23273,1
23274,9
23275,1
23276,9
23277,9
23278,9
23279,9
23280,9
23281,9
23282,1
23283,9
23284,9
23285,9
23286,9
23287,1
23288,10
23289,1
23290,10
23291,1
23292,10
23293,10
23294,11
23295,11
23296,2
23297,2
23298,11
23299,2
23300,2
23301,11
23302,11
23303,2
23304,2
23305,11
23306,11
23307,2
23308,12
23309,3
23310,3
23311,12
23312,12
23313,3
23314,Un
23315,3
23316,3
23317,4
23318,4
23319,4
23320,5
23321,5
23322,5
23323,5
23324,5
23325,5
23326,5
23327,6
23328,6
23329,6
23330,6
23331,6
23332,6
23333,6
23334,6
23335,6
23336,6
23337,7
23338,7
23339,7
23340,7
23341,8
23342,8
23343,8
23344,8
23345,8
23346,8
23347,1
23348,1
23349,9
23350,1
23351,1
23352,1
23353,1
23354,9
23355,9
23356,1
23357,10
23358,1
23359,10
23360,10
23361,1
23362,1
23363,10
23364,2
23365,2
23366,10
23367,11
23368,2
23369,11
23370,2
23371,11
23372,2
23373,2
23374,2
23375,11
23376,11
23377,2
23378,11
23379,2
23380,11
23381,2
23382,3
23383,3
23384,3
23385,12
23386,12
23387,3
23388,3
23389,3
23390,12
23391,12
23392,3
23393,12
23394,Un
23395,Un
23396,3
23397,3
23398,3
23399,4
23400,4
23401,4
23402,4
23403,4
23404,4
23405,5
23406,5
23407,5
23408,5
23409,5
23410,5
23411,5
23412,6
23413,6
23414,6
23415,6
23416,6
23417,7
23418,7
23419,7
23420,7
23421,7
23422,7
23423,7
23424,8
23425,8
23426,8
23427,8
23428,8
23429,8
23430,1
23431,1
23432,1
23433,1
23434,9
23435,1
23436,1
23437,9
23438,1
23439,9
23440,1
23441,1
23442,10
23443,1
23444,10
23445,10
23446,1
23447,1
23448,10
23449,10
23450,1
23451,2
23452,10
23453,2
23454,2
23455,10
23456,10
23457,10
23458,2
23459,2
23460,11
23461,2
23462,11
23463,11
23464,11
23465,11
23466,2
23467,2
23468,11
23469,3
23470,3
23471,3
23472,12
23473,3
23474,12
23475,3
23476,12
23477,12
23478,12
23479,3
23480,3
23481,3
23482,12
23483,3
23484,3
23485,3
23486,3
23487,3
23488,3
23489,Un
23490,3
23491,4
23492,4
23493,4
23494,4
23495,4
23496,4
23497,4
23498,4
23499,4
23500,4
23501,5
23502,5
23503,5
23504,5
23505,5
23506,5
23507,6
23508,6
23509,6
23510,6
23511,6
23512,6
23513,6
23514,7
23515,7
23516,7
23517,7
23518,7
23519,7
23520,7
23521,7
23522,8
23523,8
23524,8
23525,8
23526,8
23527,8
23528,8
23529,1
23530,9
23531,1
23532,9
23533,9
23534,9
23535,1
23536,9
23537,9
23538,9
23539,1
23540,9
23541,9
23542,9
23543,1
23544,1
23545,1
23546,10
23547,1
23548,10
23549,1
23550,10
23551,2
23552,10
23553,11
23554,2
23555,2
23556,11
23557,2
23558,11
23559,11
23560,11
23561,2
23562,11
23563,2
23564,11
23565,12
23566,12
23567,12
23568,12
23569,3
23570,12
23571,12
23572,12
23573,3
23574,Un
23575,3
23576,3
23577,4
23578,4
23579,4
23580,5
23581,5
23582,5
23583,5
23584,5
23585,5
23586,5
23587,6
23588,6
23589,6
23590,6
23591,6
23592,6
23593,6
23594,6
23595,6
23596,6
23597,7
23598,7
23599,7
23600,7
23601,7
23602,8
23603,8
23604,8
23605,8
23606,8
23607,1
23608,1
23609,9
23610,1
23611,1
23612,1
23613,1
23614,9
23615,1
23616,1
23617,1
23618,1
23619,9
23620,9
23621,1
23622,10
23623,1
23624,1
23625,10
23626,10
23627,10
23628,1
23629,10
23630,1
23631,2
23632,10
23633,10
23634,10
23635,11
23636,2
23637,2
23638,11
23639,2
23640,2
23641,11
23642,2
23643,11
23644,2
23645,2
23646,11
23647,11
23648,2
23649,3
23650,12
23651,3
23652,3
23653,3
23654,12
23655,3
23656,3
23657,3
23658,12
23659,3
23660,12
23661,3
23662,12
23663,Un
23664,3
23665,3
23666,Un
23667,3
23668,4
23669,4
23670,4
23671,4
23672,4
23673,4
23674,4
23675,5
23676,5
23677,5
23678,5
23679,5
23680,5
23681,6
23682,6
23683,6
23684,6
23685,6
23686,6
23687,7
23688,7
23689,7
23690,7
23691,7
23692,7
23693,7
23694,8
23695,8
23696,8
23697,8
23698,8
23699,8
23700,8
23701,8
23702,8
23703,1
23704,1
23705,9
23706,9
23707,1
23708,9
23709,1
23710,9
23711,1
23712,9
23713,1
23714,1
23715,1
23716,10
23717,10
23718,1
23719,10
23720,1
23721,1
23722,10
23723,1
23724,1
23725,2
23726,10
23727,10
23728,2
23729,10
23730,2
23731,10
23732,2
23733,2
23734,11
23735,2
23736,2
23737,11
23738,11
23739,11
23740,2
23741,2
23742,11
23743,2
23744,11
23745,3
23746,3
23747,12
23748,3
23749,12
23750,3
23751,3
23752,12
23753,3
23754,3
23755,3
23756,12
23757,3
23758,12
23759,3
23760,3
23761,Un
23762,3
23763,Un
23764,3
23765,4
23766,4
23767,4
23768,4
23769,4
23770,4
23771,4
23772,5
23773,5
23774,5
23775,5
23776,5
23777,5
23778,6
23779,6
23780,6
23781,6
23782,6
23783,6
23784,6
23785,7
23786,7
23787,7
23788,7
23789,7
23790,7
23791,7
23792,8
23793,8
23794,8
23795,8
23796,8
23797,1
23798,8
23799,9
23800,9
23801,9
23802,9
23803,1
23804,9
23805,9
23806,9
23807,9
23808,1
23809,9
23810,1
23811,1
23812,9
23813,1
23814,1
23815,1
23816,10
23817,1
23818,10
23819,1
23820,10
23821,10
23822,2
23823,11
23824,2
23825,11
23826,2
23827,2
23828,11
23829,11
23830,2
23831,11
23832,11
23833,2
23834,11
23835,12
23836,12
23837,12
23838,3
23839,12
23840,12
23841,12
23842,3
23843,3
23844,Un
23845,3
23846,3
23847,3
23848,4
23849,4
23850,4
23851,4
23852,5
23853,5
23854,5
23855,5
23856,5
23857,5
23858,6
23859,6
23860,6
23861,6
23862,6
23863,7
23864,7
23865,7
23866,7
23867,7
23868,8
23869,8
23870,8
23871,8
23872,8
23873,1
23874,1
23875,9
23876,1
23877,1
23878,1
23879,9
