_id,GO,EVIDENCE,ONTOLOGY
2595,GO:0004161,IEA,MF
2595,GO:0006744,IEA,BP
2600,GO:0048316,IEA,BP
2600,GO:0009790,IEA,BP
2600,GO:0009414,IEA,BP
2600,GO:0006970,IEA,BP
2600,GO:0009409,IEA,BP
2623,GO:0080031,IEA,MF
2623,GO:0009611,IEA,BP
2623,GO:0080032,IEA,MF
2623,GO:0009696,IEA,BP
2623,GO:0005515,IEA,MF
2623,GO:0009627,IEA,BP
2623,GO:0080030,IEA,MF
2623,GO:0046593,IEA,MF
2623,GO:0016139,IEA,BP
2647,GO:0009897,IEA,CC
2647,GO:0048046,IEA,CC
2647,GO:0009506,IEA,CC
2647,GO:0009505,IEA,CC
2647,GO:0004252,IEA,MF
2647,GO:0005774,IEA,CC
2647,GO:0048359,IEA,BP
2647,GO:0042127,IEA,BP
2647,GO:0080001,IEA,BP
2647,GO:0042802,IEA,MF
2647,GO:0043086,IEA,BP
2647,GO:0010103,IEA,BP
2647,GO:0006508,IEA,BP
2658,GO:0005886,IEA,CC
2658,GO:0080167,IEA,BP
2667,GO:0009414,IEA,BP
2667,GO:0005777,IEA,CC
2667,GO:0005618,IEA,CC
2667,GO:0009516,IEA,CC
2667,GO:0008802,IEA,MF
2667,GO:0033554,IEA,BP
2667,GO:0005634,IEA,CC
2667,GO:0007126,IEA,BP
2667,GO:0055114,IEA,BP
2667,GO:0009651,IEA,BP
2667,GO:0004028,IEA,MF
2667,GO:0009737,IEA,BP
2667,GO:0005829,IEA,CC
2732,GO:0005795,IEA,CC
2732,GO:0005829,IEA,CC
2732,GO:0005886,IEA,CC
2732,GO:0009792,IEA,BP
2732,GO:0048364,IEA,BP
2732,GO:0003755,IEA,MF
2732,GO:0009507,IEA,CC
2732,GO:0000413,IEA,BP
2732,GO:0005783,IEA,CC
2732,GO:0005515,IEA,MF
2732,GO:0006457,IEA,BP
2732,GO:0009506,IEA,CC
2732,GO:0005771,IEA,CC
2752,GO:0000182,IEA,MF
2752,GO:0003743,IEA,MF
2752,GO:0006352,IEA,BP
2752,GO:0006355,IEA,BP
2752,GO:0006413,IEA,BP
2752,GO:0008270,IEA,MF
2752,GO:0009527,IEA,CC
2752,GO:0005515,IEA,MF
2775,GO:0010226,IEA,BP
2775,GO:0042538,IEA,BP
2775,GO:0009751,IEA,BP
2855,GO:0042127,IEA,BP
2855,GO:0042802,IEA,MF
2855,GO:0048046,IEA,CC
2855,GO:0048359,IEA,BP
2855,GO:0009897,IEA,CC
2855,GO:0009505,IEA,CC
2855,GO:0005773,IEA,CC
2855,GO:0010103,IEA,BP
2855,GO:0080001,IEA,BP
2855,GO:0006508,IEA,BP
2855,GO:0043086,IEA,BP
2855,GO:0004252,IEA,MF
2871,GO:0010200,IEA,BP
2871,GO:0042742,IEA,BP
2871,GO:0043234,IEA,CC
2871,GO:0033612,IEA,MF
2871,GO:0050832,IEA,BP
2871,GO:0002229,IEA,BP
2871,GO:0010152,IEA,BP
2871,GO:0009793,IEA,BP
2871,GO:0010150,IEA,BP
2871,GO:0010227,IEA,BP
2871,GO:0016049,IEA,BP
2871,GO:0009742,IEA,BP
2871,GO:0007030,IEA,BP
2871,GO:0046982,IEA,MF
2871,GO:0009556,IEA,BP
2871,GO:0005886,IEA,CC
2871,GO:0008219,IEA,BP
2871,GO:0042802,IEA,MF
2871,GO:0004675,IEA,MF
2871,GO:0005768,IEA,CC
2871,GO:0046777,IEA,BP
2894,GO:0005515,IEA,MF
2894,GO:0005886,IEA,CC
2894,GO:0005773,IEA,CC
2894,GO:0048573,IEA,BP
2894,GO:0003712,IEA,MF
2894,GO:0005634,IEA,CC
2894,GO:0031982,IEA,CC
2894,GO:0009910,IEA,BP
2894,GO:0006623,IEA,BP
2894,GO:0009744,IEA,BP
2894,GO:0010119,IEA,BP
2894,GO:0090344,IEA,BP
2894,GO:0009911,IEA,BP
2938,GO:0004252,IEA,MF
2938,GO:0042802,IEA,MF
2938,GO:0048359,IEA,BP
2938,GO:0009506,IEA,CC
2938,GO:0006508,IEA,BP
2938,GO:0080001,IEA,BP
2938,GO:0043086,IEA,BP
2938,GO:0016020,IEA,CC
2938,GO:0048046,IEA,CC
2938,GO:0031012,IEA,CC
2938,GO:0009505,IEA,CC
2948,GO:0042802,IEA,MF
2948,GO:0046983,IEA,MF
2948,GO:0005634,IEA,CC
2948,GO:0009733,IEA,BP
2968,GO:0043531,IEA,MF
2968,GO:0051707,IEA,BP
2968,GO:0002376,IEA,BP
2968,GO:0017111,IEA,MF
2968,GO:0006952,IEA,BP
2975,GO:0048046,IEA,CC
2975,GO:0042742,IEA,BP
2975,GO:0042542,IEA,BP
2975,GO:0005739,IEA,CC
2975,GO:0009651,IEA,BP
2975,GO:0004866,IEA,MF
2975,GO:0005618,IEA,CC
2975,GO:0012501,IEA,BP
2975,GO:0009751,IEA,BP
3003,GO:0004674,IEA,MF
3003,GO:0006468,IEA,BP
3003,GO:0005730,IEA,CC
3003,GO:0009860,IEA,BP
3003,GO:0004713,IEA,MF
3003,GO:0005886,IEA,CC
3003,GO:0005524,IEA,MF
3003,GO:0005737,IEA,CC
3003,GO:0005515,IEA,MF
3075,GO:0009535,IEA,CC
3075,GO:0009941,IEA,CC
3075,GO:0010196,IEA,BP
3075,GO:0009783,IEA,CC
3075,GO:0010287,IEA,CC
3075,GO:0016168,IEA,MF
3075,GO:0009765,IEA,BP
3090,GO:0032502,IEA,BP
3090,GO:0055114,IEA,BP
3090,GO:0006464,IEA,BP
3090,GO:0048102,IEA,BP
3090,GO:0008113,IEA,MF
3092,GO:0003700,IEA,MF
3092,GO:0010321,IEA,BP
3092,GO:0009911,IEA,BP
3092,GO:0010229,IEA,BP
3092,GO:0005634,IEA,CC
3092,GO:0006355,IEA,BP
3092,GO:0003677,IEA,MF
3104,GO:0010584,IEA,BP
3104,GO:0010224,IEA,BP
3104,GO:0009826,IEA,BP
3104,GO:0010268,IEA,BP
3104,GO:0010012,IEA,MF
3104,GO:0009741,IEA,BP
3104,GO:0009911,IEA,BP
3104,GO:0009867,IEA,BP
3104,GO:0048657,IEA,BP
3104,GO:0055114,IEA,BP
3104,GO:0009055,IEA,MF
3104,GO:0020037,IEA,MF
3104,GO:0016705,IEA,MF
3104,GO:0005783,IEA,CC
3104,GO:0016132,IEA,BP
3104,GO:0010358,IEA,BP
3124,GO:0051879,IEA,MF
3141,GO:0009639,IEA,BP
3141,GO:0010287,IEA,CC
3141,GO:0010196,IEA,BP
3141,GO:0009941,IEA,CC
3141,GO:0009765,IEA,BP
3141,GO:0009783,IEA,CC
3141,GO:0009535,IEA,CC
3141,GO:0016168,IEA,MF
3189,GO:0009862,IEA,BP
3189,GO:0001666,IEA,BP
3189,GO:0005515,IEA,MF
3189,GO:0010618,IEA,BP
3189,GO:0004806,IEA,MF
3189,GO:0000304,IEA,BP
3189,GO:0009626,IEA,BP
3189,GO:0006629,IEA,BP
3189,GO:0010310,IEA,BP
3209,GO:0009409,IEA,BP
3209,GO:0080167,IEA,BP
3209,GO:0010218,IEA,BP
3209,GO:0010114,IEA,BP
3209,GO:0010380,IEA,BP
3209,GO:0010224,IEA,BP
3265,GO:0009585,IEA,BP
3265,GO:0020037,IEA,MF
3265,GO:0006788,IEA,BP
3265,GO:0009507,IEA,CC
3265,GO:0010019,IEA,BP
3265,GO:0004392,IEA,MF
3265,GO:0010075,IEA,BP
3265,GO:0010024,IEA,BP
3273,GO:0042288,IEA,MF
3273,GO:0045260,IEA,CC
3273,GO:0045261,IEA,CC
3273,GO:0042645,IEA,CC
3273,GO:0022904,IEA,BP
3273,GO:0042776,IEA,BP
3273,GO:0008553,IEA,MF
3273,GO:0009986,IEA,CC
3273,GO:0046961,IEA,MF
3273,GO:0001525,IEA,BP
3273,GO:0005753,IEA,CC
3273,GO:0006200,IEA,BP
3273,GO:0051453,IEA,BP
3273,GO:0046933,IEA,MF
3273,GO:0015991,IEA,BP
3273,GO:0005524,IEA,MF
3310,GO:0004175,IEA,MF
3310,GO:0005777,IEA,CC
3320,GO:0020037,IEA,MF
3320,GO:0009055,IEA,MF
3320,GO:0009512,IEA,CC
3320,GO:0031361,IEA,CC
3320,GO:0005515,IEA,MF
3320,GO:0015979,IEA,BP
3321,GO:0043086,IEA,BP
3321,GO:0006508,IEA,BP
3321,GO:0009987,IEA,BP
3321,GO:0005576,IEA,CC
3321,GO:0042802,IEA,MF
3321,GO:0005618,IEA,CC
3321,GO:0004252,IEA,MF
3321,GO:0010214,IEA,BP
3326,GO:0010073,IEA,BP
3326,GO:0000166,IEA,MF
3326,GO:0008152,IEA,BP
3326,GO:0016491,IEA,MF
3353,GO:0009826,IEA,BP
3353,GO:0009742,IEA,BP
3353,GO:0010233,IEA,BP
3353,GO:0004674,IEA,MF
3353,GO:0005496,IEA,MF
3353,GO:0048366,IEA,BP
3353,GO:0042803,IEA,MF
3353,GO:0005886,IEA,CC
3353,GO:0005524,IEA,MF
3353,GO:0005768,IEA,CC
3353,GO:0006468,IEA,BP
3353,GO:0010224,IEA,BP
3353,GO:0048657,IEA,BP
3353,GO:0009734,IEA,BP
3353,GO:0010268,IEA,BP
3353,GO:0010584,IEA,BP
3353,GO:0043234,IEA,CC
3353,GO:0009911,IEA,BP
3353,GO:0010305,IEA,BP
3353,GO:0046982,IEA,MF
3353,GO:0004713,IEA,MF
3353,GO:0009729,IEA,BP
3404,GO:0017148,IEA,BP
3404,GO:0006633,IEA,BP
3404,GO:0005829,IEA,CC
3404,GO:0003677,IEA,MF
3404,GO:0003989,IEA,MF
3404,GO:0005515,IEA,MF
3404,GO:0008270,IEA,MF
3404,GO:0009329,IEA,CC
3404,GO:0003729,IEA,MF
3442,GO:0055114,IEA,BP
3442,GO:0004097,IEA,MF
3523,GO:0009638,IEA,BP
3523,GO:0005524,IEA,MF
3523,GO:0046685,IEA,BP
3523,GO:0000155,IEA,MF
3523,GO:0042803,IEA,MF
3523,GO:0018298,IEA,BP
3523,GO:0031347,IEA,BP
3523,GO:0015979,IEA,BP
3523,GO:0009649,IEA,BP
3523,GO:0010202,IEA,BP
3523,GO:0010148,IEA,BP
3523,GO:0010029,IEA,BP
3523,GO:0009585,IEA,BP
3523,GO:0005737,IEA,CC
3523,GO:0006325,IEA,BP
3523,GO:0017006,IEA,BP
3523,GO:0009630,IEA,BP
3523,GO:0010161,IEA,BP
3523,GO:0018106,IEA,BP
3523,GO:0016604,IEA,CC
3523,GO:0009867,IEA,BP
3523,GO:0016020,IEA,CC
3523,GO:0009409,IEA,BP
3523,GO:0010617,IEA,BP
3523,GO:0009687,IEA,BP
3523,GO:0008020,IEA,MF
3523,GO:0010201,IEA,BP
3523,GO:0009640,IEA,BP
3523,GO:0010203,IEA,BP
3523,GO:0009584,IEA,BP
3523,GO:0006355,IEA,BP
3523,GO:0031516,IEA,MF
3523,GO:0010374,IEA,BP
3524,GO:0009522,IEA,CC
3524,GO:0016021,IEA,CC
3524,GO:0015979,IEA,BP
3530,GO:0048366,IEA,BP
3530,GO:0005634,IEA,CC
3530,GO:0009910,IEA,BP
3530,GO:0045892,IEA,BP
3530,GO:0048573,IEA,BP
3530,GO:0003677,IEA,MF
3530,GO:0009741,IEA,BP
3530,GO:0048527,IEA,BP
3530,GO:0003700,IEA,MF
3565,GO:0003735,IEA,MF
3565,GO:0015934,IEA,CC
3565,GO:0005618,IEA,CC
3565,GO:0006412,IEA,BP
3565,GO:0040007,IEA,BP
3608,GO:0016036,IEA,BP
3608,GO:0052731,IEA,MF
3608,GO:0016311,IEA,BP
3608,GO:0004427,IEA,MF
3608,GO:0051262,IEA,BP
3608,GO:0052732,IEA,MF
3617,GO:0016788,IEA,MF
3649,GO:0009535,IEA,CC
3649,GO:0048038,IEA,MF
3649,GO:0008137,IEA,MF
3649,GO:0005739,IEA,CC
3649,GO:0055114,IEA,BP
3649,GO:0051539,IEA,MF
3650,GO:0005634,IEA,CC
3650,GO:0048573,IEA,BP
3650,GO:0003712,IEA,MF
3650,GO:0008429,IEA,MF
3650,GO:0009911,IEA,BP
3650,GO:0031982,IEA,CC
3650,GO:0009744,IEA,BP
3650,GO:0005886,IEA,CC
3650,GO:0006623,IEA,BP
3650,GO:0090344,IEA,BP
3650,GO:0009910,IEA,BP
3650,GO:0010119,IEA,BP
3650,GO:0005773,IEA,CC
3650,GO:0005515,IEA,MF
3694,GO:0045272,IEA,CC
3694,GO:0009061,IEA,BP
3694,GO:0008137,IEA,MF
3694,GO:0015453,IEA,MF
3730,GO:0051738,IEA,MF
3730,GO:0009517,IEA,CC
3730,GO:0010196,IEA,BP
3730,GO:0016168,IEA,MF
3730,GO:0080167,IEA,BP
3735,GO:0015935,IEA,CC
3735,GO:0003735,IEA,MF
3735,GO:0019843,IEA,MF
3735,GO:0006412,IEA,BP
3746,GO:0009684,IEA,BP
3746,GO:0055114,IEA,BP
3746,GO:0004497,IEA,MF
3746,GO:0009414,IEA,BP
3746,GO:0009742,IEA,BP
3804,GO:0009742,IEA,BP
3804,GO:0010224,IEA,BP
3804,GO:0042803,IEA,MF
3804,GO:0010305,IEA,BP
3804,GO:0009729,IEA,BP
3804,GO:0048366,IEA,BP
3804,GO:0006468,IEA,BP
3804,GO:0046982,IEA,MF
3804,GO:0048657,IEA,BP
3804,GO:0009826,IEA,BP
3804,GO:0010268,IEA,BP
3804,GO:0005886,IEA,CC
3804,GO:0005496,IEA,MF
3804,GO:0005768,IEA,CC
3804,GO:0009734,IEA,BP
3804,GO:0009911,IEA,BP
3804,GO:0005524,IEA,MF
3804,GO:0043234,IEA,CC
3804,GO:0004674,IEA,MF
3804,GO:0010584,IEA,BP
3804,GO:0004713,IEA,MF
3804,GO:0010233,IEA,BP
3822,GO:0005773,IEA,CC
3822,GO:0005515,IEA,MF
3822,GO:0016020,IEA,CC
3822,GO:0004970,IEA,MF
3822,GO:0005234,IEA,MF
3855,GO:0016491,IEA,MF
3855,GO:0009851,IEA,BP
3855,GO:0009742,IEA,BP
3855,GO:0022603,IEA,BP
3855,GO:0055114,IEA,BP
3855,GO:0016020,IEA,CC
3874,GO:0005615,IEA,CC
3895,GO:0000287,IEA,MF
3895,GO:0016106,IEA,BP
3895,GO:0051762,IEA,BP
3895,GO:0080027,IEA,BP
3895,GO:0080016,IEA,MF
3895,GO:0045338,IEA,BP
3895,GO:0034005,IEA,MF
3895,GO:0080017,IEA,MF
3924,GO:0016788,IEA,MF
3948,GO:0071311,IEA,BP
3948,GO:0009416,IEA,BP
3948,GO:0005262,IEA,MF
3948,GO:0009611,IEA,BP
3948,GO:0071215,IEA,BP
3948,GO:0005515,IEA,MF
3948,GO:0006816,IEA,BP
3948,GO:0070417,IEA,BP
3948,GO:0006874,IEA,BP
3948,GO:0009630,IEA,BP
3948,GO:0071260,IEA,BP
3948,GO:0010118,IEA,BP
3948,GO:0006883,IEA,BP
3948,GO:0019722,IEA,BP
3948,GO:0005886,IEA,CC
3948,GO:0004970,IEA,MF
3948,GO:0005234,IEA,MF
3948,GO:0004965,IEA,MF
3948,GO:0007186,IEA,BP
3948,GO:0016021,IEA,CC
3948,GO:0030288,IEA,CC
3948,GO:0071230,IEA,BP
3948,GO:0009507,IEA,CC
3948,GO:0030007,IEA,BP
3993,GO:0005634,IEA,CC
3993,GO:0000166,IEA,MF
3993,GO:0042742,IEA,BP
3993,GO:0003676,IEA,MF
3993,GO:0008270,IEA,MF
3997,GO:0043154,IEA,BP
3997,GO:0016866,IEA,MF
3997,GO:0051156,IEA,BP
3997,GO:0046686,IEA,BP
3997,GO:0048029,IEA,MF
3997,GO:0040007,IEA,BP
3997,GO:0009817,IEA,BP
3997,GO:0005730,IEA,CC
3997,GO:0006094,IEA,BP
3997,GO:0043524,IEA,BP
3997,GO:0046185,IEA,BP
3997,GO:0007611,IEA,BP
3997,GO:0005886,IEA,CC
3997,GO:0019242,IEA,BP
3997,GO:0005829,IEA,CC
3997,GO:0004347,IEA,MF
3997,GO:0006096,IEA,BP
4041,GO:0009585,IEA,BP
4041,GO:0017006,IEA,BP
4041,GO:0046685,IEA,BP
4041,GO:0005737,IEA,CC
4041,GO:0009640,IEA,BP
4041,GO:0018106,IEA,BP
4041,GO:0015979,IEA,BP
4041,GO:0010029,IEA,BP
4041,GO:0009638,IEA,BP
4041,GO:0016604,IEA,CC
4041,GO:0010148,IEA,BP
4041,GO:0010161,IEA,BP
4041,GO:0010617,IEA,BP
4041,GO:0016020,IEA,CC
4041,GO:0006325,IEA,BP
4041,GO:0005524,IEA,MF
4041,GO:0018298,IEA,BP
4041,GO:0010202,IEA,BP
4041,GO:0000155,IEA,MF
4041,GO:0010201,IEA,BP
4041,GO:0009409,IEA,BP
4041,GO:0009630,IEA,BP
4041,GO:0010374,IEA,BP
4041,GO:0009687,IEA,BP
4041,GO:0031347,IEA,BP
4041,GO:0009584,IEA,BP
4041,GO:0009649,IEA,BP
4041,GO:0006355,IEA,BP
4041,GO:0042803,IEA,MF
4041,GO:0031516,IEA,MF
4041,GO:0010203,IEA,BP
4041,GO:0008020,IEA,MF
4041,GO:0009867,IEA,BP
4047,GO:0005215,IEA,MF
4047,GO:0005743,IEA,CC
4047,GO:0009507,IEA,CC
4047,GO:0006839,IEA,BP
4047,GO:0015822,IEA,BP
4047,GO:0009792,IEA,BP
4047,GO:0005488,IEA,MF
4058,GO:0006952,IEA,BP
4058,GO:0009505,IEA,CC
4058,GO:0005886,IEA,CC
4058,GO:0030414,IEA,MF
4058,GO:0009506,IEA,CC
4091,GO:0003677,IEA,MF
4091,GO:0016049,IEA,BP
4091,GO:0009414,IEA,BP
4091,GO:0048510,IEA,BP
4091,GO:0003700,IEA,MF
4091,GO:0009631,IEA,BP
4091,GO:0010371,IEA,BP
4091,GO:0045893,IEA,BP
4098,GO:0006952,IEA,BP
4098,GO:0009505,IEA,CC
4098,GO:0005886,IEA,CC
4098,GO:0009506,IEA,CC
4125,GO:0009831,IEA,BP
4125,GO:0009737,IEA,BP
4125,GO:0009749,IEA,BP
4125,GO:0009826,IEA,BP
4125,GO:0005886,IEA,CC
4125,GO:0005737,IEA,CC
4125,GO:0030244,IEA,BP
4153,GO:0003700,IEA,MF
4153,GO:0010371,IEA,BP
4153,GO:0009631,IEA,BP
4153,GO:0045893,IEA,BP
4153,GO:0009414,IEA,BP
4153,GO:0048510,IEA,BP
4153,GO:0016049,IEA,BP
4153,GO:0003677,IEA,MF
4175,GO:0005524,IEA,MF
4175,GO:0000002,IEA,BP
4175,GO:0009408,IEA,BP
4175,GO:0006281,IEA,BP
4175,GO:0008094,IEA,MF
4175,GO:0005739,IEA,CC
4175,GO:0005515,IEA,MF
4175,GO:0009432,IEA,BP
4175,GO:0003697,IEA,MF
4181,GO:0005515,IEA,MF
4181,GO:0009742,IEA,BP
4181,GO:0046777,IEA,BP
4181,GO:0009506,IEA,CC
4181,GO:0004674,IEA,MF
4181,GO:0005524,IEA,MF
4181,GO:0009791,IEA,BP
4181,GO:0005886,IEA,CC
4181,GO:0004713,IEA,MF
4181,GO:0051510,IEA,BP
4216,GO:0005886,IEA,CC
4216,GO:0004459,IEA,MF
4216,GO:0009651,IEA,BP
4216,GO:0042802,IEA,MF
4216,GO:0055114,IEA,BP
4216,GO:0007584,IEA,BP
4216,GO:0019900,IEA,MF
4216,GO:0006090,IEA,BP
4216,GO:0009749,IEA,BP
4216,GO:0005829,IEA,CC
4216,GO:0048569,IEA,BP
4216,GO:0006089,IEA,BP
4216,GO:0042493,IEA,BP
4216,GO:0043229,IEA,CC
4216,GO:0051287,IEA,MF
4216,GO:0043627,IEA,BP
4216,GO:0019674,IEA,BP
4216,GO:0009737,IEA,BP
4216,GO:0006096,IEA,BP
4216,GO:0001666,IEA,BP
4216,GO:0043065,IEA,BP
4216,GO:0042542,IEA,BP
4216,GO:0014070,IEA,BP
4216,GO:0051591,IEA,BP
4230,GO:0004674,IEA,MF
4230,GO:0009791,IEA,BP
4230,GO:0046777,IEA,BP
4230,GO:0005515,IEA,MF
4230,GO:0005524,IEA,MF
4230,GO:0004713,IEA,MF
4230,GO:0009506,IEA,CC
4230,GO:0051510,IEA,BP
4230,GO:0005886,IEA,CC
4230,GO:0009742,IEA,BP
4242,GO:0051762,IEA,BP
4242,GO:0016106,IEA,BP
4242,GO:0080017,IEA,MF
4242,GO:0034005,IEA,MF
4242,GO:0080016,IEA,MF
4242,GO:0045338,IEA,BP
4242,GO:0080027,IEA,BP
4242,GO:0000287,IEA,MF
4286,GO:0016106,IEA,BP
4286,GO:0051762,IEA,BP
4286,GO:0045338,IEA,BP
4286,GO:0080027,IEA,BP
4286,GO:0080017,IEA,MF
4286,GO:0034005,IEA,MF
4286,GO:0080016,IEA,MF
4287,GO:0009535,IEA,CC
4287,GO:0009768,IEA,BP
4287,GO:0009941,IEA,CC
4287,GO:0009637,IEA,BP
4287,GO:0010218,IEA,BP
4287,GO:0016168,IEA,MF
4287,GO:0009782,IEA,CC
4287,GO:0030076,IEA,CC
4287,GO:0010287,IEA,CC
4287,GO:0080167,IEA,BP
4287,GO:0010114,IEA,BP
4306,GO:0006355,IEA,BP
4306,GO:0031347,IEA,BP
4306,GO:0008020,IEA,MF
4306,GO:0010148,IEA,BP
4306,GO:0009687,IEA,BP
4306,GO:0009640,IEA,BP
4306,GO:0010374,IEA,BP
4306,GO:0018298,IEA,BP
4306,GO:0015979,IEA,BP
4306,GO:0010202,IEA,BP
4306,GO:0018106,IEA,BP
4306,GO:0046685,IEA,BP
4306,GO:0009638,IEA,BP
4306,GO:0009867,IEA,BP
4306,GO:0010201,IEA,BP
4306,GO:0010203,IEA,BP
4306,GO:0010029,IEA,BP
4306,GO:0010161,IEA,BP
4306,GO:0031516,IEA,MF
4306,GO:0017006,IEA,BP
4306,GO:0005737,IEA,CC
4306,GO:0009630,IEA,BP
4306,GO:0042803,IEA,MF
4306,GO:0005524,IEA,MF
4306,GO:0009649,IEA,BP
4306,GO:0009409,IEA,BP
4306,GO:0016020,IEA,CC
4306,GO:0009585,IEA,BP
4306,GO:0009584,IEA,BP
4306,GO:0000155,IEA,MF
4306,GO:0016604,IEA,CC
4306,GO:0010617,IEA,BP
4306,GO:0006325,IEA,BP
4331,GO:0034005,IEA,MF
4331,GO:0080017,IEA,MF
4331,GO:0080016,IEA,MF
4331,GO:0045338,IEA,BP
4331,GO:0051762,IEA,BP
4331,GO:0000287,IEA,MF
4331,GO:0080027,IEA,BP
4331,GO:0016106,IEA,BP
4370,GO:0009651,IEA,BP
4370,GO:0042542,IEA,BP
4370,GO:0005737,IEA,CC
4370,GO:0051259,IEA,BP
4370,GO:0009408,IEA,BP
4370,GO:0009644,IEA,BP
4370,GO:0006457,IEA,BP
4413,GO:0005515,IEA,MF
4413,GO:0019287,IEA,BP
4413,GO:0007517,IEA,BP
4413,GO:0005789,IEA,CC
4413,GO:0055114,IEA,BP
4413,GO:0042282,IEA,MF
4413,GO:0009536,IEA,CC
4413,GO:0005777,IEA,CC
4413,GO:0016104,IEA,BP
4413,GO:0016021,IEA,CC
4413,GO:0015936,IEA,BP
4413,GO:0016126,IEA,BP
4413,GO:0050661,IEA,MF
4413,GO:0004420,IEA,MF
4456,GO:0004497,IEA,MF
4456,GO:0009414,IEA,BP
4456,GO:0055114,IEA,BP
4456,GO:0009684,IEA,BP
4456,GO:0009742,IEA,BP
4481,GO:0080031,IEA,MF
4481,GO:0080032,IEA,MF
4481,GO:0080030,IEA,MF
4481,GO:0009696,IEA,BP
4481,GO:0009627,IEA,BP
4502,GO:0055085,IEA,BP
4502,GO:0010167,IEA,BP
4502,GO:0015706,IEA,BP
4502,GO:0080167,IEA,BP
4502,GO:0016021,IEA,CC
4502,GO:0048527,IEA,BP
4502,GO:0009507,IEA,CC
4502,GO:0015112,IEA,MF
4502,GO:0005886,IEA,CC
4643,GO:0009055,IEA,MF
4643,GO:0009978,IEA,MF
4643,GO:0005739,IEA,CC
4643,GO:0009535,IEA,CC
4643,GO:0055114,IEA,BP
4643,GO:0006952,IEA,BP
4643,GO:0009753,IEA,BP
4643,GO:0009611,IEA,BP
4643,GO:0020037,IEA,MF
4643,GO:0009620,IEA,BP
4643,GO:0009695,IEA,BP
4643,GO:0009941,IEA,CC
4643,GO:0016705,IEA,MF
4643,GO:0010287,IEA,CC
4643,GO:0004497,IEA,MF
4737,GO:0005515,IEA,MF
4775,GO:0055114,IEA,BP
4775,GO:0016491,IEA,MF
4775,GO:0009662,IEA,BP
4775,GO:0016117,IEA,BP
4775,GO:0009507,IEA,CC
4775,GO:0046608,IEA,MF
4780,GO:0042753,IEA,BP
4780,GO:0005634,IEA,CC
4780,GO:0042803,IEA,MF
4780,GO:0080167,IEA,BP
4780,GO:0009649,IEA,BP
4780,GO:0010114,IEA,BP
4780,GO:0048573,IEA,BP
4780,GO:0010017,IEA,BP
4780,GO:0009909,IEA,BP
4800,GO:0005829,IEA,CC
4800,GO:0016706,IEA,MF
4800,GO:0055114,IEA,BP
4851,GO:0015977,IEA,BP
4851,GO:0009573,IEA,CC
4851,GO:0005515,IEA,MF
4851,GO:0009409,IEA,BP
4851,GO:0005507,IEA,MF
4851,GO:0009637,IEA,BP
4851,GO:0009941,IEA,CC
4851,GO:0022626,IEA,CC
4851,GO:0048046,IEA,CC
4851,GO:0031977,IEA,CC
4851,GO:0010218,IEA,BP
4851,GO:0009535,IEA,CC
4851,GO:0010114,IEA,BP
4851,GO:0016984,IEA,MF
4851,GO:0005618,IEA,CC
4885,GO:0009269,IEA,BP
4885,GO:0031625,IEA,MF
4885,GO:0046658,IEA,CC
4885,GO:0009506,IEA,CC
4885,GO:0009507,IEA,CC
4885,GO:0006970,IEA,BP
4885,GO:0005634,IEA,CC
4885,GO:0005773,IEA,CC
4885,GO:0016021,IEA,CC
4885,GO:0009737,IEA,BP
4885,GO:0015250,IEA,MF
4885,GO:0080170,IEA,BP
4885,GO:0006833,IEA,BP
4972,GO:0009740,IEA,BP
4972,GO:0010114,IEA,BP
4972,GO:0009686,IEA,BP
4972,GO:0016707,IEA,MF
4972,GO:0008134,IEA,MF
4972,GO:0005737,IEA,CC
4972,GO:0009845,IEA,BP
4972,GO:0055114,IEA,BP
4973,GO:0016707,IEA,MF
4973,GO:0009740,IEA,BP
4973,GO:0005737,IEA,CC
4973,GO:0010114,IEA,BP
4973,GO:0008134,IEA,MF
4973,GO:0055114,IEA,BP
4973,GO:0009686,IEA,BP
4973,GO:0009845,IEA,BP
4974,GO:0030145,IEA,MF
4974,GO:0009505,IEA,CC
4974,GO:0009409,IEA,BP
4974,GO:0048046,IEA,CC
4974,GO:0045735,IEA,MF
4974,GO:0005634,IEA,CC
4975,GO:0004722,IEA,MF
4975,GO:0005829,IEA,CC
4975,GO:0030145,IEA,MF
4975,GO:0009505,IEA,CC
4975,GO:0003993,IEA,MF
4975,GO:0016036,IEA,BP
4975,GO:0009506,IEA,CC
4975,GO:0005615,IEA,CC
4976,GO:0010087,IEA,BP
4976,GO:0080086,IEA,BP
4976,GO:0005887,IEA,CC
4976,GO:0005618,IEA,CC
4976,GO:0010154,IEA,BP
4976,GO:0048046,IEA,CC
4976,GO:0004553,IEA,MF
4976,GO:0016762,IEA,MF
4976,GO:0006073,IEA,BP
4976,GO:0009831,IEA,BP
4977,GO:0030125,IEA,CC
4977,GO:0006890,IEA,BP
4977,GO:0006886,IEA,BP
4977,GO:0006891,IEA,BP
4977,GO:0030126,IEA,CC
4977,GO:0005886,IEA,CC
4978,GO:0005985,IEA,BP
4978,GO:0005886,IEA,CC
4978,GO:0005829,IEA,CC
4978,GO:0009506,IEA,CC
4978,GO:0010208,IEA,BP
4978,GO:0046524,IEA,MF
4978,GO:0009058,IEA,BP
4979,GO:0042803,IEA,MF
4979,GO:0051287,IEA,MF
4979,GO:0009506,IEA,CC
